264, 213
982, 414
716, 119
870, 117
155, 325
53, 427
650, 874
963, 181
106, 722
489, 126
566, 606
111, 184
721, 154
846, 334
576, 400
584, 841
287, 159
213, 250
10, 370
474, 69
356, 239
265, 362
215, 358
305, 319
770, 212
443, 283
424, 450
154, 189
321, 439
682, 149
49, 985
5, 961
990, 258
196, 246
62, 205
90, 95
707, 393
994, 358
404, 342
742, 335
857, 564
201, 448
311, 283
315, 144
448, 811
461, 140
632, 231
833, 219
757, 190
841, 799
657, 248
86, 364
523, 204
152, 48
71, 639
910, 505
984, 949
469, 190
399, 977
614, 923
934, 815
731, 636
266, 367
521, 385
6, 136
245, 194
487, 120
268, 108
658, 85
441, 356
804, 442
920, 326
811, 397
702, 222
970, 845
125, 257
473, 743
98, 580
577, 740
776, 40
898, 572
829, 883
379, 237
174, 166
187, 491
261, 480
938, 236
486, 405
607, 134
950, 747
337, 681
102, 223
69, 789
282, 143
97, 120
874, 167
824, 848
235, 502
634, 821
741, 380
136, 874
13, 493
895, 391
848, 435
148, 572
819, 274
193, 396
518, 234
508, 180
38, 107
845, 67
957, 252
929, 261
629, 83
188, 410
378, 155
199, 682
116, 709
697, 57
376, 602
763, 380
66, 591
241, 672
468, 429
455, 640
29, 385
786, 744
477, 467
947, 277
551, 262
388, 96
367, 711
729, 142
402, 69
948, 278
236, 556
764, 58
564, 133
698, 112
814, 174
578, 662
706, 219
515, 180
497, 264
504, 114
451, 80
866, 257
115, 864
351, 181
960, 813
914, 621
339, 754
674, 133
615, 722
609, 235
976, 107
374, 530
370, 969
206, 549
595, 221
886, 159
803, 693
279, 432
801, 191
570, 474
581, 266
754, 93
44, 130
169, 90
189, 228
429, 368
259, 271
129, 22
94, 732
684, 599
288, 622
430, 311
853, 711
207, 477
47, 331
73, 845
82, 920
917, 398
902, 137
974, 558
79, 175
216, 362
511, 420
238, 209
209, 273
959, 598
427, 192
941, 664
391, 240
534, 188
572, 120
8, 425
979, 257
343, 269
91, 229
922, 489
766, 162
158, 478
60, 48
726, 838
156, 493
498, 219
229, 344
661, 94
587, 679
220, 212
22, 498
11, 684
878, 303
383, 358
540, 608
978, 574
324, 143
483, 370
861, 117
700, 34
277, 509
398, 409
490, 275
331, 225
506, 353
875, 632
72, 520
860, 262
851, 278
667, 168
472, 350
524, 260
769, 98
767, 448
145, 771
36, 367
95, 296
294, 279
353, 644
965, 173
232, 467
407, 74
153, 915
54, 812
724, 360
101, 187
715, 438
945, 514
464, 216
335, 805
630, 206
967, 325
299, 524
168, 84
557, 350
403, 491
159, 303
844, 537
270, 458
536, 621
476, 327
842, 117
931, 189
817, 370
223, 785
954, 334
453, 779
883, 138
531, 42
952, 969
26, 363
989, 109
743, 227
77, 924
596, 303
972, 75
230, 180
449, 441
258, 141
328, 231
620, 783
450, 204
666, 243
906, 148
586, 586
971, 414
635, 210
43, 188
122, 593
302, 129
175, 178
893, 522
530, 351
143, 592
602, 314
501, 400
703, 410
651, 393
594, 373
932, 222
825, 230
318, 590
522, 550
962, 121
9, 41
552, 36
192, 475
12, 407
357, 95
20, 143
708, 377
533, 80
694, 116
539, 860
991, 436
622, 89
761, 453
123, 621
739, 36
610, 623
616, 785
300, 216
1000, 777
179, 192
993, 323
905, 520
782, 174
601, 590
911, 238
737, 501
423, 595
889, 616
317, 119
863, 363
488, 58
525, 24
316, 962
617, 464
463, 1000
745, 227
696, 215
263, 256
668, 287
45, 761
295, 507
181, 840
436, 114
386, 382
527, 371
913, 752
872, 83
802, 163
440, 45
368, 163
85, 574
568, 458
105, 859
30, 276
547, 223
309, 719
695, 95
400, 103
569, 629
480, 790
728, 267
642, 339
828, 588
744, 150
589, 190
296, 989
392, 386
722, 190
775, 520
75, 54
625, 247
624, 162
50, 186
526, 86
460, 480
162, 300
63, 854
537, 391
92, 565
858, 211
855, 79
840, 321
688, 100
214, 94
208, 667
573, 609
224, 767
780, 930
949, 458
711, 493
999, 68
671, 310
812, 656
867, 856
719, 611
738, 997
544, 685
275, 109
879, 131
826, 809
699, 242
687, 768
940, 27
830, 643
225, 138
899, 219
516, 903
286, 596
161, 344
692, 596
712, 239
459, 373
465, 282
652, 882
142, 121
995, 847
968, 185
779, 271
308, 186
432, 900
113, 52
492, 252
445, 172
322, 180
269, 260
606, 106
943, 431
555, 513
231, 261
892, 30
794, 307
663, 312
384, 91
173, 91
873, 478
628, 93
646, 178
798, 386
171, 422
653, 202
345, 103
130, 144
478, 281
758, 85
502, 967
319, 40
312, 413
579, 209
831, 45
901, 430
621, 483
720, 653
67, 365
108, 297
100, 902
344, 311
597, 349
532, 962
46, 82
444, 582
535, 709
735, 807
151, 121
147, 173
736, 604
454, 207
452, 191
180, 47
135, 204
262, 747
48, 179
592, 74
408, 635
639, 782
32, 118
109, 122
320, 598
217, 397
334, 618
2, 758
183, 497
752, 134
51, 328
849, 117
821, 208
933, 279
760, 193
141, 384
789, 623
340, 439
278, 306
820, 524
765, 327
662, 296
659, 957
747, 401
358, 588
218, 582
783, 335
612, 260
631, 72
541, 751
877, 203
862, 50
832, 263
836, 88
205, 262
237, 629
713, 409
298, 294
419, 207
927, 213
816, 357
164, 254
380, 804
126, 357
718, 222
37, 100
226, 542
553, 703
951, 73
985, 682
685, 175
958, 377
644, 795
919, 240
672, 73
689, 987
512, 239
471, 641
493, 159
7, 426
361, 617
795, 178
194, 444
140, 425
854, 577
397, 264
808, 126
4, 133
221, 330
936, 615
908, 264
750, 556
369, 300
210, 179
211, 649
690, 49
329, 425
240, 963
133, 433
678, 989
373, 884
118, 463
283, 285
513, 81
574, 897
246, 113
466, 24
753, 37
813, 166
679, 89
375, 317
425, 556
307, 686
900, 195
880, 461
565, 275
538, 726
411, 225
546, 66
686, 852
301, 620
784, 606
18, 205
132, 771
796, 767
806, 815
517, 343
78, 262
470, 884
800, 188
382, 64
74, 628
618, 480
733, 461
119, 179
839, 336
42, 526
33, 217
781, 782
28, 534
52, 187
381, 295
439, 29
347, 647
121, 113
897, 364
395, 175
290, 21
409, 90
314, 601
509, 166
918, 31
961, 84
163, 425
481, 99
281, 545
847, 294
730, 230
58, 701
25, 265
114, 502
681, 415
640, 388
166, 150
865, 110
274, 390
280, 160
888, 153
484, 275
986, 302
645, 409
759, 549
937, 42
412, 380
909, 669
479, 129
352, 238
150, 231
99, 419
983, 80
756, 550
330, 172
437, 379
864, 321
310, 382
433, 812
955, 470
406, 381
677, 118
647, 65
946, 138
921, 463
377, 41
725, 746
84, 144
325, 346
907, 766
104, 387
124, 242
267, 900
410, 177
939, 426
70, 238
626, 655
349, 358
191, 65
903, 552
807, 198
304, 532
198, 157
348, 363
580, 571
420, 448
144, 141
649, 71
271, 256
727, 426
856, 763
604, 95
838, 420
16, 948
40, 644
998, 363
563, 78
810, 740
128, 40
655, 729
571, 605
732, 57
138, 337
336, 909
603, 207
414, 90
710, 425
670, 52
306, 503
